CompanyID,Company,Rating,Title,Review,Response,ReviewDate,ExperienceDate
5,Mediamarkt,5,Excellent e-comnerce portal MediaMarket Online,"I bought 2 x  TREKSTOR SURFTAB® TWIN 11.6 / Volks-Tablet WIFI 32 GB   11.6 Zoll Convertible SchwarzExcellent product and the service, delivered his/was very efficient. Recommended online shopping. Easy to shop 👍👍",NaN,2017-06-09,2017-06-09
5,Mediamarkt,5,Blitzversand,"Blitzversand, absolut top!",NaN,2017-06-09,2017-06-09
5,Mediamarkt,5,very good service,"very good service, quick delivery and cheap products high quality",NaN,2017-05-26,2017-05-26
5,Mediamarkt,5,My experience with mediamarkt online …,My experience with mediamarkt online shopping is very good. i have twice order online and every time product was delivered on time. products prices are also very attractive and service is really very good.Thanks Team Mediamarkt,NaN,2017-04-29,2017-04-29
5,Mediamarkt,4,good service,NaN,NaN,2017-04-28,2017-04-28
5,Mediamarkt,2,I have order TV which include …,I have order TV which include installation service. When Executives came for installation they said they can not install on Wall as this service is to just fix on stand. I asked them pls. let me know if i can pay extra for wall mount service they asked me to contact customer service and When i contacted customer service they said the order is closed and they can't help me. Now i had to install on my own and i installed wall unit but when i tried Removing Stand that MediaMarket  fixed i found that The screw were Not correctly fitted and they are not coming out. and I'm not able to Remove the stand.So the service Part is really poor and need to be improved.,NaN,2017-04-28,2017-04-28
5,Mediamarkt,5,Everything went smooth and pretty fast …,Everything went smooth and pretty fast - from ordering to delivering. I will definitely buy at Mediamarkt again.,NaN,2017-04-17,2017-04-17
5,Mediamarkt,5,The MediaMarkt is the best store what …,"The MediaMarkt is the best store what you can found in Deutschland, cheaper prices on all products and good quality as well!!!",NaN,2017-04-16,2017-04-16
5,Mediamarkt,5,Rechnung number 45180995,Rechnung number : 45180995I have bought the lenovo tablet from online website of Media Market in good discount. It is a very good tablet and I bought it very cheap.I always prefer Media Market to buy anything because they provide us good quality product and good customer serivce. I strongly recommend to buy products from Media Market.,NaN,2017-04-15,2017-04-15
5,Mediamarkt,5,I recommend Mediamarkt.,"I bought a fridge at Mediamarkt through their website. Fast delivery, low delivery cost, good packaging, good product with a very good price. I recommend Mediamarkt.",NaN,2017-04-15,2017-04-15
5,Mediamarkt,5,I like mediamarkt,It's a very good and comfortable website for shopping.,NaN,2017-04-15,2017-04-15
5,Mediamarkt,5,genial,genial super toll,NaN,2017-04-02,2017-04-02
5,Mediamarkt,5,shop pick up,"the idea of store pick up is really nice, I can skip the shipping price and pretty convenient to pick up",NaN,2017-03-17,2017-03-17
5,Mediamarkt,5,Super,Mediamarkt is my go to place to buy electronics. I can always find amazing discounts on products and the online order facility gives me the flexibility to shop from home and pick it up whenever I can. I have always found whatever I need in MediaMarkt.,NaN,2017-03-02,2017-03-02
5,Mediamarkt,5,NaveenKumar Satyappanavar,"They are very friendly, order came on time and I appreciate the services.",NaN,2017-02-22,2017-02-22
5,Mediamarkt,5,Very good,Satisfied with the product and quick delivery,NaN,2017-02-18,2017-02-18
5,Mediamarkt,5,"Great Website, Great Deals","Mediamarkt offers easy navigation in its webpage, amazing deals and a huge variety of products.Very fast delivery with DHL.Would recommend without a doubt.",NaN,2017-02-17,2017-02-17
5,Mediamarkt,5,Great job,"Everything were great. I purchased goods via the site and took in the store.Great, fast service.",NaN,2017-02-03,2017-02-03
5,Mediamarkt,4,Very good service,I belive that the service and the products are in very good prices.,NaN,2017-01-22,2017-01-22
5,Mediamarkt,5,Super service and delivery!,The item came in the mail right on time and the item was packaged properly for safe transport.,NaN,2017-01-20,2017-01-20
5,Mediamarkt,1,Misleading information - customer from Denmark,"Online shop telephone support informed me that I - as a customer from Denmark- would be able to pay by VISA or Mastercard when I retrieved the item in Flensburg. But in the store in Flensburg it was not possible. I had to pay in ""danske kroner"" at an unacceptable and high exchange rate.In the supermarked next door it was possible to pay in Euro. Great business for Mediamarkt - but not for me.Misleading information!  The expected cost reduction by driving to Germany - instead of buying i Denmark was lost.BRING CASH IF YOU COME FROM DENMARK.",NaN,2017-01-10,2017-01-10
5,Mediamarkt,1,Bad delivery and worse customer support,"I had ordered the product via webshop and Opted for additional services which included removal or washer covers and setting up of the machine for operation. The person delivering the product was unprofessional and untrained for the additional services requested. While trying to set up the machine the person used brute force to remove the cover washer to the extent That screws were bent out of shape and the internal frame was broken at multiple places, and leaving a screw inside for us to remove. When questioned, the person responded without any accountability to ask for the replacement. If required, I have the pictures of the broken frame and screws are for the record. This was my first and highly negative experience with the media market making me very cautious to make any Purchases Further there. Would recommend everyone to take cautious steps while making any purchase.",NaN,2017-01-02,2017-01-02
5,Mediamarkt,5,The best of the best...,Best price and best after sales service,NaN,2016-12-23,2016-12-23
5,Mediamarkt,5,JBL charge 3,Just bought JBL charge 3 from MediaMarkt. The product is awesome !!!! and the delivery was on time.,NaN,2016-12-14,2016-12-14
5,Mediamarkt,2,bad service,"slow customer service, no one had time for us",NaN,2016-12-14,2016-12-14
5,Mediamarkt,5,Easy and direct,"Website was clear, good information. Performing the transaction was easy and within a few clicks. Also response was immediate. Actually, I first went to the physical shop, but coun't find what I wanted. Then I came home, went online, and in half an hour I made a purchase of what I exactly wanted. The next day it was underway to me. My first experience was a great experience. Highly recommended.",NaN,2016-12-10,2016-12-10
5,Mediamarkt,5,Good Offers,NiceOffers good,NaN,2016-12-09,2016-12-09
5,Mediamarkt,5,AbdulSaboorKhan Ansary,I can not write down in German but i can say that when you buy anything from Media Market its you should not be afrid of your money you paid your money in a good place and the give you the best product no doubt about. I decided to buy everything i need and it's available only from Media Market. Online or directly from my city Media Market WEP Worms.,NaN,2016-12-09,2016-12-09
5,Mediamarkt,5,Fast delivery,I was able to receive the product the next Monday I ordered it.,NaN,2016-12-09,2016-12-09
5,Mediamarkt,1,Bad experience...,"Order no. 14524928. It seems that Black Friday's offers were not real ... after 11 days waiting to receive it, they do not know if they can send me my order and even consider canceling it ...(and now, Who will compensate the discount that I will not get?) I discarded the same offer in other websites because I thought that Media Markt was a serious company! I demand a solution today, I will adopt the pertinent legal actions",NaN,2016-12-05,2016-12-05
5,Mediamarkt,4,Good!,No bad experiences,NaN,2016-11-29,2016-11-29
5,Mediamarkt,5,Very nice pot-set,"Very nice product, fast delivery, very friendly workers. I bought the pot-set WMF (4 pieces) Concento and the WMF kettle. Many thanks to Media-markt online shop for this kettle, because I could found it only there.",NaN,2016-11-26,2016-11-26
5,Mediamarkt,5,Everything was fine,"no worries, quick delivery",NaN,2016-10-29,2016-10-29
5,Mediamarkt,4,Good product slow service,"Some delays with the shipment, but the installation service was excellent and also the sales person was nice",NaN,2016-09-02,2016-09-02
5,Mediamarkt,5,WD WDBMLA0020BBY-EESN My Passport Ultra,"It's a very good hard drive folks, worth buying..It comes with the name WD My Passport Ultra & runs on the power of your laptop's USB. Look is very decent but it's  shiny as it appear in the photograph. Though a good buy. When you guys get your hard drive, don't forget to register and check warranty status on Western Digital's official Website. Excelent responce and service . I got the hard disc with in 2 days ....Free delivery...",NaN,2016-06-24,2016-06-24
5,Mediamarkt,5,mediamarkt,super super toll,NaN,2016-06-10,2016-06-10
5,Mediamarkt,4,got so much better,"Order til 22:00, also on Sunday.Great selection. Great service. Staff are knowledgeable. Prices are now very competitive, which was not always the case. Internet site could be better, comparisons, options etc.Do not order at the last minute, anything JUST before 22:00, even when it the order is confirmed before 22:00, do not always make the cut for next day, otherwise 5 stars. (if you say it you have to do it)",NaN,2016-04-09,2016-04-09
5,Mediamarkt,1,very unfriendly toward foreginers.,"I have been to Meida Markt in Alexanderplatz to return a product that did not seem to go well with my laptop. The customer service there were terrible. They told me that they have to check the security camera to check if I stole it despite I have a recipt proven that I purchased two days before. At the same time while I waited. The surcurity guy talked on the mircrophone to another colleague of his saying, the customer does not speak German, and her English was not that good either. And I am in front of this guy. I could understand what exactly he said. And of course I started the conversation with them in German at the beginning then switched to English after I senced their unfriendliness. Afterward, there was an African originate custmor came and seeked for help. But because of his strong accent in English, it was not easy to understand. The employees just showed a very unpleased face and said I do not know what you are talking about and kept the customer repeat many many times.Since then, I never bought anything from MeidaMarkt.I am very surprised as there are so many foreigners in the area of Alexanderplatz and this certain store does not seem to approve any international sense of business and courtesy.",NaN,2015-11-21,2015-11-21
5,Mediamarkt,1,WASHING MACHINE PURGATORY!!,"My husband recently purchased a washing machine from Media Makrt. I have to say that I am furious and extremely disappointed with the service that we have received. First of all, he reserved the machine online and when he went to pick it up, not only was it not there, but they didn't even have a record of it. He then arranged to have the machine delivered, but then when the people came to deliver the machine, they didn't bring it :O They apparently thought they were doing some repair service. They had no washing machine for us, AGAIN. So then we finally get the machine after more waiting and it DOES NOT WORK!! Then we proceed to go through calling the repair service. The repair man comes and he can't fix it. He has to order some cable. He comes back a few days later and the cable does not work either. Our flatmate then goes the following weekend to talk to the people at Media Markt who can't seem to help him or even see that a machine was purchased with them. What kind of a business is this? That is my question! What kind of a business allows their customers to experience this disappointment and charges them for it?  I think you need to rephrase your slogan.",NaN,2014-09-18,2014-09-18
5,Mediamarkt,1,schrecklich after sales,Really really bad after sales service. I brought my samsung three months into the purchase (!) that failed to respond to my touch after every phone call and they looked at it and said it was fine and if I were to send it for a repare I wouldnt get a replacement device. Awful!,NaN,2012-08-01,2012-08-01
6,Coolblue,5,I love this shop,"I love this shop, i bought my gear for design and photography from them and everything was on time and in perfect condition, not a single complain until now from my side. Thank you very much.",NaN,2024-02-05,2024-02-05
6,Coolblue,1,I wanted to sign up,"I wanted to sign up - that did not work, because it asked me for a company name. I was signing up for a private account - company accounts are on a separate page.I spoke with three people via Chat - two of them just cancelled the chat, because I was in meetings and did not respond within five minutes. They did not ask, if I was still there, they just cancelled the chat. The feedback page was in Dutch - I used the german page, so no idea why I landed there.After three different support teamers, multiple browsers, cleaning cookies and everything it took me more than 30 minutes to sign up. I wanted to order a device of similar price at Amazon, but decided to go for Coolblue - even after 30minutes just for sign up, I was only given a ""we are sorry"", no compensation what so ever. Unless the order process and a potential return are much better, I would not use coolblue in the future.","Hi Robert,it is of course annoying that your order is not working properly with your device. I also understand that you would prefer longer waiting times for the chat. We end the chat after 5 minutes of inactivity, but also provide feedback. There are of course other customers who need support, and we want to help them quickly too.You can also create your customer account over the phone with a member of staff. You can also place your order over the phone.Thank you for your feedback!With a smile,Simon from Coolblue",2024-01-31,2024-01-31
6,Coolblue,5,Brilliant price and delivery,"Brilliant price, exactly the right product and super fast delivery. I ordered my TP-Link WLAN router on Tuesday and I received it on Wednesday. Before ordering, I checked Trustpilot to see if the store is trustworthy and it is. I can recommend. :)",NaN,2023-12-02,2023-11-29
6,Coolblue,5,Great handler,"surprised (in a good way) by the service given , the products line , and the good price offered. Even when an issue with the delivery occurred, they were willingly happy to compensate and assist. Great to wildness such service level in Germany.",NaN,2023-11-27,2023-11-22
6,Coolblue,5,"Great shopping experience on the website, Great customer service","First of all, great online experience on the website. The website is so well designed with shopping experience in mind. It is so personalized that you feel like there is a person sitting at the backend and helping you with the purchase. Secondly, awesome customer service. They not only helped me with information, but also help me redeem the personal discount properly.Overall, it was a great customer experience and I would gladly recommend Coolblue.",NaN,2023-11-25,2023-11-21
6,Coolblue,5,Wonderful,"Wonderful, the delivery guys were super friendly and nice, they even brought the refrigerator down to the basement and pack in the car for me. Unfortunately they don’t deliver to my home(53619).",NaN,2023-12-12,2023-12-04
6,Coolblue,5,Incredible Shopping Experience - CoolBlue,Shopping on CoolBlue is indeed an incredible experience. Product listing is vast and description is concise & clear. What I am truly impressed with is the amount of time it takes for order processing and delivery - Hat’s off there! Absolutely 100% recommendation to anyone looking to buy electronic products.,NaN,2023-11-24,2023-11-23
6,Coolblue,5,outstanding,Exceptional. I ordered just a gaming mouse (secon one in three years) both times within 24 hours the package arrived without express shipping. Process was easy. I wasn't forced to create yet another user account.I really liked both my experiences with coolblue,NaN,2023-02-23,2023-02-21
6,Coolblue,5,pleasantly surprised…,I must admit I was pleasantly surprised - the camera I bought wasn't available anywhere else on the internet but here and 2 days later it arrived as described. I've never bought off them before but would do again.,NaN,2022-12-21,2022-12-19
6,Coolblue,5,Quick delivery and Cost efficient,The order with me in a day. I am very happy with fast and smooth process. Items were packed properly. The prices of the items are also minimal and I couldn’t get any cheaper from anywhere else.,NaN,2022-12-26,2022-12-22
6,Coolblue,5,Super Fast shipping,Super Fast shipping and I had the item within days! They made it super simple to do business with a well laid out website! Brilliant!,NaN,2023-11-22,2023-11-20
6,Coolblue,5,"The service was great, so fast!",The service was great! The webpage is very user friendly and the delivery super fast. I got the product the very next day as they said! (impressed because something always happens..),NaN,2022-12-20,2022-12-16
6,Coolblue,5,The workers who installed my…,"The workers who installed my waschmachine were decent and kind. So, I have an willing to re-buy house appliance products from cool blue, when I need something.",NaN,2023-02-28,2023-02-25
6,Coolblue,5,Super store,"Super store, only one with next day delivery. Product was slightly more expensive than the competition but,.as I said, nothing beats next day delivery",NaN,2023-02-19,2023-02-13
6,Coolblue,5,backbone one,Bought a backbone PlayStation one and I was so very impressed with the fastness how my order was done. The day after I had my order. Super awesome and great shop for buying from,NaN,2022-11-26,2022-11-21
6,Coolblue,5,Best Service,"They not only have fair prices and fast delivery, they broken monitor back to them and later noticed that I sent a rather expensive thunderbolt cable together with the it. I called the customer service and they actually managed to obtain the cable (from wherever the monitor was supposed to be discarded) and sent it back to me free of charge!",NaN,2023-07-13,2023-06-21
6,Coolblue,5,Great service,Great service. The delivery was quick and the Email updates on the status of your order was particularly nice.,NaN,2023-10-10,2023-10-10
6,Coolblue,5,"Super fast, super team, super shop...","Super fast, super team...a shop that works, no complicated burocracy.Thanks. Happy to add your shop to my favorites",NaN,2022-11-28,2022-11-28
6,Coolblue,5,This is really the best online store…,"This is really the best online store that I had ever used. Next day delivery without fail, decent product selection, good prices, useful buying guids on their catalog that help explain the different product categories, and above all, fantastic costumer service - I had a representative talk to me for half an hour to help me choose the most suitable dishwasher model and a laptop exchanged no questions asked because I ordered the wrong type of keyboard. A small but great feature on the website is the ""call me back"", that allows you to leave your number and get a call from a representative when they are free (from my experience, within half an hour or less) so you don't have to wait on the phone listening to horrible waiting room music. They also provide installation services for the more complicated appliances for a small extra fee. In short - a model store.",NaN,2023-04-19,2023-04-19
6,Coolblue,5,Very fast delivery.,"Very fast delivery.Still need to check the purchase but it was delivered the next day, full and without any obvious damage",NaN,2023-02-24,2023-02-20
6,Coolblue,5,Very fast and good price,"Good price, very fast! Everything fits!",NaN,2023-11-02,2023-10-31
6,Coolblue,1,I ordered a washing machine for my…,"I ordered a washing machine for my moving. Since I work everyday, only day that could work is Saturday. It arrived with a defect so they took it back and set another appointment. Just for that, I asked a friend of mine to travel from another city, in order to be here to open the doorbell to the team. This day they never showed up, the app was showing till last minute that it’s “on the way” and after all that I call, the team said that they rang the bell an no one answered. Sadly the next available date for me can be in more that a month, so no clean clothes, thanks coolblue:D just poor service.","Hello Sofia,It's a shame that delivery is delayed due to the defective product. I am very sorry about that.I would be happy to take a look at your case, write us an email to reviews@coolblue.de. Furthermore, I would like to help you.Thank you for your feedback!With a smile,Simon from Coolblue",2023-10-30,2023-10-30
6,Coolblue,5,Wide selection of products,"Wide selection of products, good price, best support!",NaN,2023-10-23,2023-10-19
6,Coolblue,5,The Best,Top! Super fast delivery and beautiful packaging. Highly recommend 🤍,NaN,2023-10-21,2023-10-18
6,Coolblue,5,Great service,Great service. The delivery was quick and the Email updates on the status of your order was particularly nice.,NaN,2023-10-10,2023-10-10
6,Coolblue,1,Bought a washing machine from them and…,Bought a washing machine from them and had a big leakage after only 4 months. Weeks and weeks of going back and forth with Coolblue receiving emailcontacts of the wrong department from them and not hearing from them after my first mail for almost 4 weeks they tell me that the damage caused by the leakage has to be resolved by the producer of the washing machine although customer service claimed before that they are responsible. Do not recommend to shop here and my customer service experience has been awful.,"Hello Elena,It's annoying that things went wrong for you. I understand that you are disappointed.I would like to take a look at your order to see what happened. I have just sent you a contact request via Trustpilot, please tell me your order number there.Thank you for your patience and feedback!With a smile,Sabrina from Coolblue",2023-10-09,2023-10-09
6,Coolblue,1,Worst service ever,Worst service ever! I ordered a suitcase with plenty of time (1 week) to be packed and deliver on time but cool blue waited until the very last minute to pack and ship my order.  I knew when I saw the shipping notice that my order was going to arrive late when I won’t be home and out of the country. Then I get a message apologizing and blaming the shipping company.  How the heck is DHL supposed to deliver something when it was handed to them so late. First and last time I order something with such unprofessional company.,"annoying that your package didn't arrive on time. I understand that you are disappointed. Unfortunately, it sometimes happens that a package is delayed. Sorry for that.Thank you for sending me your contact details. I was able to take a look at your order. We have one day delivery so you have indicated that you would like to receive your goods on the 07th, so the goods will be handed over to DHL on the 06th. The delay is really with DHL. But of course this does not help you. That is why I have left you a small compensation in your customer account. I hope that you can now smile a little again.Thank you for your patience and feedback!With a smile,Simon from Coolblue",2023-10-07,2023-10-07
6,Coolblue,5,"easy to navigate, fast and reliable",NaN,NaN,2023-09-24,2023-09-21
6,Coolblue,2,Customer service wont help at all.,"I am a filmmaker. A week ago ordered a very specific lens and some batteries that I will need for my next project, which will take 3 weeks out of my place. For some reason that nobody can explain (or nobody wants to take responsibility), the delivery has been delayed a week, and the order is standing somewhere 30min away from my house. After talking with three different agents, they gave me no solution, apart from contacting DHL, because their customer's time worth little (they even gave me DHL number like to solve this myself). Nobody will collect this, and it will be sent back... they don't seem to care about it either.Edit: I understand they are not delivering the package, DHL does. but now is too late, I am away, I lost this order and1 day of work coz I had to find an alternative solution. I am adding a star to this review because of their interest now, but it comes too late.","Hello Marcos,that's not nice that your delivery is delayed. I can understand your annoyance as the customer service is not helping you. This should not happen.I would be happy to look at your order to see what happened. I have just sent you a contact request via Trustpilot and hope you respond.Thank you for your feedback!With a smile,Simon from Coolblue",2023-09-14,2023-09-11
6,Coolblue,2,I'm not sure about the product as it…,I'm not sure about the product as it looked used but not new due to packing typeHere's my Order number;  74696571Couldnt find your request,"Hello Aayush,unfortunately, I don't understand exactly what your concern is. I am sorry for that.To assure we help you as efficient as possible, we've sent you a contact request. Unfortunatly, we haven't received a reply from you. If you still need our help, feel free to send us an email to reviews@coolblue.de.Thank you !With a smile,Eliza from Coolblue",2023-08-30,2023-08-29
6,Coolblue,5,good price fast delivery,I bought a headset. Delivered very fast,NaN,2023-08-25,2023-08-03
6,Coolblue,5,As always,"As always, quick, efficient and friendly!",NaN,2023-08-21,2023-08-19
6,Coolblue,5,Coole Kundenservice,NaN,NaN,2023-08-17,2023-08-13
6,Coolblue,5,Very fast delivery and reliable in the…,Very fast delivery and reliable in the date announced. Excellent website for electronic product purchase. Second time I order and fully satisfied.,NaN,2023-08-01,2023-08-01
6,Coolblue,5,Super fast delivery,"Ordered at 11pm and it arrived by 9am the next day, unbelievably fast delivery. Got a great product at a great price!",NaN,2023-07-30,2023-07-28
6,Coolblue,5,Best Service,"They not only have fair prices and fast delivery, they broken monitor back to them and later noticed that I sent a rather expensive thunderbolt cable together with the it. I called the customer service and they actually managed to obtain the cable (from wherever the monitor was supposed to be discarded) and sent it back to me free of charge!",NaN,2023-07-13,2023-06-21
6,Coolblue,1,Order cancellation without explanation,"Ordered a laptop and sent the money only to get an email 3h later that my order was cancelled - no explanation. If the product is sold out, why not update your website. Also claiming to deliver the next day if you order until midnight only to be told the delivery will be in 2 days once you've ordered, that's false advertising","Hi Sarah,I'm sorry your order was canceled without further explanation. There could be several reasons why this happened, but I agree with you that it would have been appropriate to inform you of this. To take a closer look at your order, we have sent you a contact request. Unfortunately, we have not received any follow-up information from you. Of course we would still like to help you. Therefore, please send us a message with your order details to reviews@coolblue.de. Thank you for your cooperation and response. With a smile,Eliza from Coolblue",2023-07-12,2023-07-12
6,Coolblue,5,I got my order very quickly and without…,I got my order very quickly and without any problem,NaN,2023-07-10,2023-07-06
6,Coolblue,5,Fantastic service,Fantastic service. This was my 2nd purchase from coolblue. Top notch service.,NaN,2023-06-12,2023-06-08
6,Coolblue,5,Good prices,"Good prices, fast delivery and lovely customer service!",NaN,2023-06-10,2023-06-10
6,Coolblue,4,Fast delivery and reliable,NaN,NaN,2023-06-02,2023-05-25
6,Coolblue,5,Very fair prices and very quick…,Very fair prices and very quick delivery!,NaN,2023-06-02,2023-06-02
6,Coolblue,1,I purchased online a PS5 with disk…,"I purchased online a PS5 with disk drive from Coolblue DE. I was assured the purchase would arrive within 2 days. Over and over again Coolblue said they would send a new order out... they never did.Over 2 weeks later ... purchase has not arrived.After being informed a 4th time a new order would be sent out... I receive an email advising me a Refund Credit is provided, because the order was held by DHL and returned after Coolblue entered the incorrect address.The Refund Credit... doesn't exist! Neither does the 50€ voucher they emailed to make up for the mismanagement of my order. Attempts to access them - returns does not exist reply.I have made a complaint of FRAUD with the EEC....AVOID AT ALL COSTS... because they will take your money and provide nothing! I am making a discrimination complaint as well.... being referred to as an ""Ausländer"" during conversation with customer support is highly inappropriate!----------Update:I have never been subjected to such discrimination for being a foreigner by ANYONE, in my whole time residing in Germany - than I have been subjected by Coolblue DE customer service!I have four emails, advising me that I would be provided a €50,- voucher  for the delay in the providing me the ordered and paid for item. The account doesn't exist and neither does the €50,- voucher When enquires where made, I was denied the account details! When I asked by the credit isn't provided in a voucher Coolblue customer service operation ""Jenny"" refused to respond!I have never come across such mismanagement and fraudulent practices. At one stage, in an email, I was provided some other customers details including phone number, address and what they purchased! Such simple tasks are apparently beyond Coolblue customer service! To sum up - I am still without my purchase, and still without an alleged  €50,- voucher","Hi Paul, you are not happy about the whole process around your order. It really sounds that there was happening a lot of trouble.I would like to take a closer look at your order process, so that I can get a bit more clarity into the situation. I have sent you a message on Trustpilot to ask for your order number and contact details. Thanks for replying! I've sent you an email. With a smile, Eliza from Coolblue",2023-05-15,2023-04-30
6,Coolblue,5,This is really the best online store…,"This is really the best online store that I had ever used. Next day delivery without fail, decent product selection, good prices, useful buying guids on their catalog that help explain the different product categories, and above all, fantastic costumer service - I had a representative talk to me for half an hour to help me choose the most suitable dishwasher model and a laptop exchanged no questions asked because I ordered the wrong type of keyboard. A small but great feature on the website is the ""call me back"", that allows you to leave your number and get a call from a representative when they are free (from my experience, within half an hour or less) so you don't have to wait on the phone listening to horrible waiting room music. They also provide installation services for the more complicated appliances for a small extra fee. In short - a model store.",NaN,2023-04-19,2023-04-19
6,Coolblue,5,Really nice headphones,Really nice headphones. Good relation price-quality.,NaN,2023-04-10,2023-04-10
6,Coolblue,5,Tip top,"Tip top, danke",NaN,2023-03-28,2023-03-27
6,Coolblue,5,"Fast delivery, great service","Fast delivery, great price",NaN,2023-03-13,2023-03-11
6,Coolblue,5,The workers who installed my…,"The workers who installed my waschmachine were decent and kind. So, I have an willing to re-buy house appliance products from cool blue, when I need something.",NaN,2023-02-28,2023-02-25
6,Coolblue,5,The fastest delivery on earth 🤯,The fastest delivery on earth 😂And with quality ✌️,NaN,2023-02-27,2023-02-24
6,Coolblue,5,Very fast delivery.,"Very fast delivery.Still need to check the purchase but it was delivered the next day, full and without any obvious damage",NaN,2023-02-24,2023-02-20
6,Coolblue,5,outstanding,Exceptional. I ordered just a gaming mouse (secon one in three years) both times within 24 hours the package arrived without express shipping. Process was easy. I wasn't forced to create yet another user account.I really liked both my experiences with coolblue,NaN,2023-02-23,2023-02-21
6,Coolblue,5,fast service,NaN,NaN,2023-02-21,2023-02-17
6,Coolblue,5,Super store,"Super store, only one with next day delivery. Product was slightly more expensive than the competition but,.as I said, nothing beats next day delivery",NaN,2023-02-19,2023-02-13
6,Coolblue,1,First purchase and last,Order until 23-59 recive next day doesn't work. Price on JBL headphones was same as other shops. Ordered here because of next day shipping. 5 days passed and i still didnt recieve my purchase.,"Hi Max, Pretty annoying that you still haven't received your order. Especially since you've order because of our fast delivery. Unfortunatly, we can't control the whole shipping process and rely on our deliverypartner DHL for that. It is, however, possible, that a parcel is delayed. I'm sorry that your parcel is caught in the delay. I would like to look into your order to see how I can help you and make sure that you'll get your order as soon as possible. I will therefore sent you a contact for and hope that you'll reply. I'm sure we can find a solution. Thank you for your coöperation and reply! With a smile, Eliza from Coolblue",2023-02-04,2023-01-30
6,Coolblue,5,Great company,"Great company! Ordered from Germany, and it arrived in just some days with Perfect quality.",NaN,2023-02-03,2022-10-02
6,Coolblue,1,Beware of predatory price practises,"Beware of predatory price practises. On Saturday phone on their website costed 329 €. On Monday in store same phone had price set to 449€. Staff when asked why price has changed so drastically could not answer the question. More so, when we checked price on their computer, their internal price was set to 399€, while in google you can still see it being displayed for 329€.I understand that prices can vary, but changing price for 120€ higher in 2 year old smartphone market is outright predatory. In 449 price range you get completelly different phones than in 329€.","Hello Dariusz, that prices change so much is really rare, but not impossible. The employees in the store, could not give you any information about the price development, because they do not decide this. But of course I understand your disappointment that it has become so much more expensive and you probably did not buy it, although you were looking forward to it. Keep an eye on the prices, just as quickly items can become cheaper again. Love, Samir from Coolblue.",2023-01-30,2023-01-29
6,Coolblue,1,Not getting a refund after getting delivered the wrong product,"I bought Apple AirPods Pro 2 in used condition for a good price. Unfortunately they sent me the wrong product (I received Apple AirPods 3 instead), so I sent them back. Should be easy as that, but after a few weeks they told be my return arrived empty at their facility. They then started an investigation with DHL and told me that they would refrain from compensating or returning me my money. You can even see in the DHL tracking that they damaged the package and had to repackage it, which is most likely when it was stolen/lost. But Coolblue just refuses to give me any compensation now, even though they sent me a wrong product in the first place. I would not recommend anyone to buy here after this experience.","Dear customer,we want check  your case and requested you contact details by trustpilot.In case of a damage (return) parcel with lost goods we need to wait for a result from the DHL investigation before we can refund the money. We ask for your understanding.Kind regard.Johannes from Coolblue",2023-01-25,2022-10-23
6,Coolblue,5,super fast delivery,NaN,NaN,2023-01-08,2023-01-06
6,Coolblue,2,Delivery issues,"I ordered a washing machine off them. I picked out a delivery date and was told I'd get a 1-hour time slot send via e-mail the night before. I dind't get that e-mail so I called customer service to ask if they could tell me the shedule. The lady was really nice and promised to call me back half an hour later to tell me the delivery time. Four hours later I still hadn't heard back so I called again and the guy just said that his best guess is that the machine probably wouldn't arive today, wich is fine by the way! I know that things like this take time and there is always the possibility that things go wrong but I think a company that offers sheduled delivery and even bases their ad campaign off it should at least imform you that they can not stick to that agreement.. I took a day off work for this and am now really annoyedEdit: thank you for taking care of it. Unfortunately I don’t think you fully understood what my issue was. It isn’t that I couldn’t wait for the machine to come it’s that I hab to take time off work to receive the machine. That’s why I scheduled it on that particular day and was annoyed when it fell through. I have to be at work tomorrow. What happens the delivery comes and I’m not home. Will I be charged?","Hey S., Thank you for choosing Coolblue to buy your new washing machine! I can imagine that you were anxiously awaiting your purchase. Pretty disappointing to find out, that the delivery of your order is delayed. Our next day delivery is normally sceduled as promised, so I suspect that something went wrong with your visit. To be able to pinpoint the problem, I would like to take a better look at your order. I've therefore sent you a contact request here on Trustpilot. Thanks for replying on the request! I was able to reschedule your delivery appointment for tomorrow. Now it won't be long until your washing machine will be delivered! With a smile,Eliza from Coolblue",2023-01-11,2023-01-06
6,Coolblue,5,Coolblue.com is a reliable Store,Coolblue.com is a reliable Store. I have good experience with them. They have a good customer service and they delivered their product with care.,NaN,2022-12-28,2021-12-27
6,Coolblue,5,Quick delivery and Cost efficient,The order with me in a day. I am very happy with fast and smooth process. Items were packed properly. The prices of the items are also minimal and I couldn’t get any cheaper from anywhere else.,NaN,2022-12-26,2022-12-22
6,Coolblue,5,Quick and seemless delivery,Quick and seemless delivery. Great,NaN,2022-12-23,2022-12-20
6,Coolblue,5,Best price on the Internet and very…,Best price on the Internet and very very quick delivery,NaN,2022-12-22,2022-12-20
6,Coolblue,5,pleasantly surprised…,I must admit I was pleasantly surprised - the camera I bought wasn't available anywhere else on the internet but here and 2 days later it arrived as described. I've never bought off them before but would do again.,NaN,2022-12-21,2022-12-19
6,Coolblue,5,"The service was great, so fast!",The service was great! The webpage is very user friendly and the delivery super fast. I got the product the very next day as they said! (impressed because something always happens..),NaN,2022-12-20,2022-12-16
